id bigserial;origen_libro_id;origen_capitulo;origen_versiculo;destino_libro_id;destino_capitulo;destino_versiculo;llave_unica text
;41;10;48;24;29;13;41_10_48_24_29_13
;41;10;48;40;15;23;41_10_48_40_15_23
;41;10;48;40;15;28;41_10_48_40_15_28
;41;10;48;40;19;13;41_10_48_40_19_13
;41;10;48;40;20;31;41_10_48_40_20_31
;41;10;48;41;5;35;41_10_48_41_5_35
;41;10;48;41;7;26;41_10_48_41_7_26
;41;10;48;41;7;29;41_10_48_41_7_29
;41;10;48;42;11;10;41_10_48_42_11_10
;41;10;48;42;11;5;41_10_48_42_11_5
;41;10;48;42;18;1;41_10_48_42_18_1
;41;10;48;42;18;39;41_10_48_42_18_39
;41;10;48;42;18;8;41_10_48_42_18_8
;41;10;48;49;6;18;41_10_48_49_6_18
;41;10;48;58;5;7;41_10_48_58_5_7
;41;10;49;19;145;8;41_10_49_19_145_8
;41;10;49;19;86;15;41_10_49_19_86_15
;41;10;49;40;20;32;41_10_49_40_20_32
;41;10;49;40;20;34;41_10_49_40_20_34
;41;10;49;42;18;40;41_10_49_42_18_40
;41;10;49;43;11;28;41_10_49_43_11_28
;41;10;49;58;2;17;41_10_49_58_2_17
;41;10;49;58;4;15;41_10_49_58_4_15
;41;10;5;16;9;16;41_10_5_16_9_16
;41;10;5;16;9;17;41_10_5_16_9_17
;41;10;5;16;9;26;41_10_5_16_9_26
;41;10;5;40;19;8;41_10_5_40_19_8
;41;10;5;44;7;51;41_10_5_44_7_51
;41;10;5;5;31;27;41_10_5_5_31_27
;41;10;5;58;3;10;41_10_5_58_3_10
;41;10;5;58;3;7;41_10_5_58_3_7
;41;10;5;5;9;6;41_10_5_5_9_6
;41;10;50;50;3;7;41_10_50_50_3_7
;41;10;50;50;3;9;41_10_50_50_3_9
;41;10;50;58;12;1;41_10_50_58_12_1
;41;10;51;14;1;7;41_10_51_14_1_7
;41;10;51;40;23;7;41_10_51_40_23_7
;41;10;51;40;6;8;41_10_51_40_6_8
;41;10;51;40;7;7;41_10_51_40_7_7
;41;10;51;41;10;36;41_10_51_41_10_36
;41;10;51;42;18;41;41_10_51_42_18_41
;41;10;51;42;18;43;41_10_51_42_18_43
;41;10;51;43;20;16;41_10_51_43_20_16
;41;10;51;50;4;6;41_10_51_50_4_6
;41;10;52;19;146;8;41_10_52_19_146_8
;41;10;52;19;33;9;41_10_52_19_33_9
;41;10;52;23;29;18;41_10_52_23_29_18
;41;10;52;23;29;19;41_10_52_23_29_19
;41;10;52;23;35;5;41_10_52_23_35_5
;41;10;52;23;42;16;41_10_52_23_42_16
;41;10;52;23;42;18;41_10_52_23_42_18
;41;10;52;40;11;5;41_10_52_40_11_5
;41;10;52;40;12;22;41_10_52_40_12_22
;41;10;52;40;15;28;41_10_52_40_15_28
;41;10;52;40;21;14;41_10_52_40_21_14
;41;10;52;40;9;22;41_10_52_40_9_22
;41;10;52;40;9;28;41_10_52_40_9_28
;41;10;52;40;9;30;41_10_52_40_9_30
;41;10;52;41;1;31;41_10_52_41_1_31
;41;10;52;41;5;34;41_10_52_41_5_34
;41;10;52;41;8;25;41_10_52_41_8_25
;41;10;52;42;7;50;41_10_52_42_7_50
;41;10;52;42;8;2;41_10_52_42_8_2
;41;10;52;42;8;3;41_10_52_42_8_3
;41;10;52;42;9;48;41_10_52_42_9_48
;41;10;52;43;9;32;41_10_52_43_9_32
;41;10;52;43;9;39;41_10_52_43_9_39
;41;10;52;43;9;5;41_10_52_43_9_5
;41;10;52;43;9;7;41_10_52_43_9_7
;41;10;52;44;26;18;41_10_52_44_26_18
;41;10;6;1;1;1;41_10_6_1_1_1
;41;10;6;1;1;27;41_10_6_1_1_27
;41;10;6;1;2;20;41_10_6_1_2_20
;41;10;6;1;2;23;41_10_6_1_2_23
;41;10;6;1;5;2;41_10_6_1_5_2
;41;10;6;39;2;14;41_10_6_39_2_14
;41;10;6;39;2;16;41_10_6_39_2_16
;41;10;6;41;13;19;41_10_6_41_13_19
;41;10;6;61;3;4;41_10_6_61_3_4
;41;10;7;1;2;24;41_10_7_1_2_24
;41;10;7;40;19;5;41_10_7_40_19_5
;41;10;7;40;19;6;41_10_7_40_19_6
;41;10;7;49;5;31;41_10_7_49_5_31
;41;10;8;1;2;24;41_10_8_1_2_24
;41;10;8;46;6;16;41_10_8_46_6_16
;41;10;8;49;5;28;41_10_8_49_5_28
;41;10;9;13;7;10;41_10_9_13_7_10
;41;10;9;13;7;13;41_10_9_13_7_13
;41;10;9;45;7;1;41_10_9_45_7_1
;41;10;9;45;7;3;41_10_9_45_7_3
;4;11;1;10;11;27;4_11_1_10_11_27
;4;11;1;12;1;12;4_11_1_12_1_12
;4;11;1;1;38;10;4_11_1_1_38_10
;4;11;1;18;1;16;4_11_1_18_1_16
;4;11;1;19;106;18;4_11_1_19_106_18
;41;1;1;19;2;7;41_1_1_19_2_7
;4;11;1;19;78;21;4_11_1_19_78_21
;4;11;1;2;15;23;4_11_1_2_15_23
;4;11;1;2;15;24;4_11_1_2_15_24
;4;11;1;2;16;2;4_11_1_2_16_2
;4;11;1;2;16;3;4_11_1_2_16_3
;4;11;1;2;16;7;4_11_1_2_16_7
;4;11;1;2;16;9;4_11_1_2_16_9
;4;11;1;2;17;2;4_11_1_2_17_2
;4;11;1;2;17;3;4_11_1_2_17_3
;4;11;1;23;30;33;4_11_1_23_30_33
;4;11;1;23;33;14;4_11_1_23_33_14
;4;11;1;25;3;39;4_11_1_25_3_39
;4;11;1;3;10;2;4_11_1_3_10_2
;4;11;1;34;1;5;4_11_1_34_1_5
;41;1;1;40;14;33;41_1_1_40_14_33
;41;1;1;40;17;5;41_1_1_40_17_5
;41;1;1;40;3;17;41_1_1_40_3_17
;41;1;1;40;4;3;41_1_1_40_4_3
;4;1;11;4;10;24;4_1_11_4_10_24
;4;11;1;4;10;33;4_11_1_4_10_33
;4;11;1;4;16;35;4_11_1_4_16_35
;4;11;1;41;9;43;4_11_1_41_9_43
;4;11;1;41;9;49;4_11_1_41_9_49
;4;11;1;4;20;2;4_11_1_4_20_2
;4;11;1;4;20;5;4_11_1_4_20_5
;41;1;1;42;1;2;41_1_1_42_1_2
;41;1;1;42;1;3;41_1_1_42_1_3
;41;1;1;42;1;35;41_1_1_42_1_35
;4;11;1;4;21;5;4_11_1_4_21_5
;41;1;1;42;2;10;41_1_1_42_2_10
;41;1;1;42;2;11;41_1_1_42_2_11
;4;1;11;4;2;22;4_1_11_4_2_22
;41;1;1;43;1;14;41_1_1_43_1_14
;41;1;1;43;1;34;41_1_1_43_1_34
;41;1;1;43;1;49;41_1_1_43_1_49
;41;1;1;43;20;31;41_1_1_43_20_31
;41;1;1;43;3;16;41_1_1_43_3_16
;41;1;1;43;6;69;41_1_1_43_6_69
;41;1;1;44;1;1;41_1_1_44_1_1
;41;1;1;44;1;2;41_1_1_44_1_2
;41;1;1;45;1;1;41_1_1_45_1_1
;41;1;1;45;1;4;41_1_1_45_1_4
;41;1;1;45;8;3;41_1_1_45_8_3
;41;1;1;45;8;32;41_1_1_45_8_32
;4;11;1;46;10;10;4_11_1_46_10_10
;4;1;11;4;7;60;4_1_11_4_7_60
;4;11;1;5;25;18;4_11_1_5_25_18
;4;11;1;5;32;22;4_11_1_5_32_22
;41;1;1;58;1;1;41_1_1_58_1_1
;41;1;1;58;1;2;41_1_1_58_1_2
;4;11;1;58;12;29;4_11_1_58_12_29
;4;11;1;5;9;22;4_11_1_5_9_22
;4;11;1;59;5;4;4_11_1_59_5_4
;41;1;1;62;1;1;41_1_1_62_1_1
;41;1;1;62;1;3;41_1_1_62_1_3
;41;1;1;62;5;11;41_1_1_62_5_11
;41;1;1;62;5;12;41_1_1_62_5_12
;4;11;1;65;1;16;4_11_1_65_1_16
;4;11;10;19;106;25;4_11_10_19_106_25
;4;11;10;19;106;32;4_11_10_19_106_32
;4;11;10;19;106;33;4_11_10_19_106_33
;4;11;10;19;139;21;4_11_10_19_139_21
;4;11;10;19;78;21;4_11_10_19_78_21
;4;11;10;19;78;59;4_11_10_19_78_59
;41;1;10;23;42;1;41_1_10_23_42_1
;4;11;10;23;5;25;4_11_10_23_5_25
;41;1;10;23;64;1;41_1_10_23_64_1
;4;11;10;24;17;4;4_11_10_24_17_4
;41;1;10;40;3;16;41_1_10_40_3_16
;4;11;10;41;10;14;4_11_10_41_10_14
;4;11;10;4;11;1;4_11_10_4_11_1
;4;11;10;4;12;3;4_11_10_4_12_3
;4;11;10;41;3;5;4_11_10_41_3_5
;4;11;10;4;14;1;4_11_10_4_14_1
;4;11;10;4;14;2;4_11_10_4_14_2
;4;11;10;4;16;27;4_11_10_4_16_27
;4;11;10;4;20;10;4_11_10_4_20_10
;4;11;10;4;20;13;4_11_10_4_20_13
;4;11;10;4;21;5;4_11_10_4_21_5
;41;1;10;42;3;22;41_1_10_42_3_22
;41;1;10;43;1;31;41_1_10_43_1_31
;41;1;10;43;1;34;41_1_10_43_1_34
;4;11;10;5;32;22;4_11_10_5_32_22
;41;11;1;10;15;30;41_11_1_10_15_30
;4;11;11;18;10;2;4_11_11_18_10_2
;4;11;11;19;130;3;4_11_11_19_130_3
;4;11;11;19;143;2;4_11_11_19_143_2
;41;1;11;19;2;7;41_1_11_19_2_7
;4;11;11;2;17;4;4_11_11_2_17_4
;41;1;11;23;42;1;41_1_11_23_42_1
;4;11;11;24;15;10;4_11_11_24_15_10
;4;11;11;24;15;18;4_11_11_24_15_18
;4;11;11;24;20;14;4_11_11_24_20_14
;4;11;11;24;20;18;4_11_11_24_20_18
;4;11;11;24;20;7;4_11_11_24_20_7
;4;11;11;24;20;9;4_11_11_24_20_9
;4;11;11;2;5;22;4_11_11_2_5_22
;4;11;11;25;3;22;4_11_11_25_3_22
;4;11;11;25;3;23;4_11_11_25_3_23
;4;11;11;25;3;39;4_11_11_25_3_39
;4;11;11;25;3;40;4_11_11_25_3_40
;41;11;1;38;14;4;41_11_1_38_14_4
;4;11;11;39;3;14;4_11_11_39_3_14
;41;1;11;40;17;5;41_1_11_40_17_5
;41;11;1;40;21;1;41_11_1_40_21_1
;41;11;1;40;21;11;41_11_1_40_21_11
;41;11;1;40;21;17;41_11_1_40_21_17
;41;11;1;40;24;3;41_11_1_40_24_3
;41;11;1;40;26;30;41_11_1_40_26_30
;41;1;11;40;3;17;41_1_11_40_3_17
;4;11;11;4;11;15;4_11_11_4_11_15
;41;11;1;41;13;3;41_11_1_41_13_3
;41;11;1;41;14;13;41_11_1_41_14_13
;41;11;1;41;6;7;41_11_1_41_6_7
;41;1;11;41;9;7;41_1_11_41_9_7
;41;11;1;42;19;29;41_11_1_42_19_29
;41;11;1;42;19;40;41_11_1_42_19_40
;41;1;11;42;9;35;41_1_11_42_9_35
;41;11;1;43;12;14;41_11_1_43_12_14
;41;11;1;43;12;19;41_11_1_43_12_19
;41;1;11;43;12;28;41_1_11_43_12_28
;41;1;11;43;12;30;41_1_11_43_12_30
;41;1;11;43;1;34;41_1_11_43_1_34
;41;1;11;43;3;16;41_1_11_43_3_16
;41;1;11;43;3;35;41_1_11_43_3_35
;41;1;11;43;3;36;41_1_11_43_3_36
;41;1;11;43;5;20;41_1_11_43_5_20
;41;1;11;43;5;23;41_1_11_43_5_23
;41;1;11;43;5;37;41_1_11_43_5_37
;41;1;11;43;6;69;41_1_11_43_6_69
;41;11;1;43;8;1;41_11_1_43_8_1
;41;11;1;44;1;12;41_11_1_44_1_12
;41;1;11;45;1;4;41_1_11_45_1_4
;4;11;11;47;11;28;4_11_11_47_11_28
;41;1;11;51;1;13;41_1_11_51_1_13
;4;11;11;5;1;12;4_11_11_5_1_12
;41;1;11;61;1;17;41_1_11_61_1_17
;41;1;11;61;1;18;41_1_11_61_1_18
;41;11;10;19;148;1;41_11_10_19_148_1
;41;11;10;23;9;6;41_11_10_23_9_6
;41;11;10;23;9;7;41_11_10_23_9_7
;41;11;10;24;33;15;41_11_10_24_33_15
;41;11;10;24;33;17;41_11_10_24_33_17
;41;11;10;24;33;26;41_11_10_24_33_26
;41;11;10;26;34;23;41_11_10_26_34_23
;41;11;10;26;34;24;41_11_10_26_34_24
;41;11;10;26;37;24;41_11_10_26_37_24
;41;11;10;26;37;25;41_11_10_26_37_25
;41;11;10;28;3;5;41_11_10_28_3_5
;41;11;10;30;9;11;41_11_10_30_9_11
;41;11;10;30;9;12;41_11_10_30_9_12
;41;11;10;42;1;31;41_11_10_42_1_31
;41;11;10;42;1;33;41_11_10_42_1_33
;41;11;10;42;19;38;41_11_10_42_19_38
;41;11;10;42;19;40;41_11_10_42_19_40
;41;11;10;42;2;14;41_11_10_42_2_14
;41;11;11;26;8;9;41_11_11_26_8_9
;41;11;11;36;1;12;41_11_11_36_1_12
;41;11;11;39;3;1;41_11_11_39_3_1
;41;11;11;40;21;10;41_11_11_40_21_10
;41;11;11;40;21;17;41_11_11_40_21_17
;41;11;11;42;19;41;41_11_11_42_19_41
;41;11;11;42;19;45;41_11_11_42_19_45
;41;11;11;42;21;37;41_11_11_42_21_37
;41;11;11;42;21;38;41_11_11_42_21_38
;41;11;11;43;8;1;41_11_11_43_8_1
;41;11;11;43;8;2;41_11_11_43_8_2
;41;11;12;40;21;18;41_11_12_40_21_18
;41;11;12;40;21;22;41_11_12_40_21_22
;41;11;12;40;4;2;41_11_12_40_4_2
;41;11;12;42;4;2;41_11_12_42_4_2
;41;11;12;43;19;28;41_11_12_43_19_28
;41;11;12;43;4;31;41_11_12_43_4_31
;41;11;12;43;4;33;41_11_12_43_4_33
;41;11;12;43;4;6;41_11_12_43_4_6
;41;11;12;43;4;7;41_11_12_43_4_7
;41;11;12;58;2;17;41_11_12_58_2_17
;41;11;13;23;5;7;41_11_13_23_5_7
;41;11;13;40;21;19;41_11_13_40_21_19
;41;11;13;42;10;31;41_11_13_42_10_31
;41;11;13;42;12;6;41_11_13_42_12_6
;41;11;13;42;12;7;41_11_13_42_12_7
;41;11;13;42;13;6;41_11_13_42_13_6
;41;11;13;42;13;9;41_11_13_42_13_9
;41;11;13;8;2;3;41_11_13_8_2_3
;41;11;13;9;6;9;41_11_13_9_6_9
;41;11;14;23;5;5;41_11_14_23_5_5
;41;11;14;23;5;6;41_11_14_23_5_6
;41;11;14;40;12;33;41_11_14_40_12_33
;41;11;14;40;12;35;41_11_14_40_12_35
;41;11;14;40;21;19;41_11_14_40_21_19
;41;11;14;40;21;33;41_11_14_40_21_33
;41;11;14;40;21;44;41_11_14_40_21_44
;41;11;14;40;3;10;41_11_14_40_3_10
;41;11;14;40;7;19;41_11_14_40_7_19
;41;11;14;41;11;20;41_11_14_41_11_20
;41;11;14;41;11;21;41_11_14_41_11_21
;41;11;14;43;15;6;41_11_14_43_15_6
;41;11;14;5;11;26;41_11_14_5_11_26
;41;11;14;5;11;31;41_11_14_5_11_31
;41;11;14;5;6;4;41_11_14_5_6_4
;41;11;14;5;6;8;41_11_14_5_6_8
;41;11;14;61;2;20;41_11_14_61_2_20
;41;11;14;66;22;11;41_11_14_66_22_11
;41;11;15;40;21;12;41_11_15_40_21_12
;41;11;15;40;21;16;41_11_15_40_21_16
;41;11;15;42;19;45;41_11_15_42_19_45
;41;11;15;42;19;47;41_11_15_42_19_47
;41;11;15;43;2;13;41_11_15_43_2_13
;41;11;15;43;2;17;41_11_15_43_2_17
;41;11;15;5;14;25;41_11_15_5_14_25
;41;11;15;5;14;26;41_11_15_5_14_26
;41;11;17;11;8;41;41_11_17_11_8_41
;41;11;17;11;8;48;41_11_17_11_8_48
;41;11;17;23;56;7;41_11_17_23_56_7
;41;11;17;23;60;7;41_11_17_23_60_7
;41;11;17;24;7;11;41_11_17_24_7_11
;41;11;17;28;12;7;41_11_17_28_12_7
;41;11;17;42;19;46;41_11_17_42_19_46
;41;11;17;43;2;16;41_11_17_43_2_16
;41;11;18;11;18;17;41_11_18_11_18_17
;41;11;18;11;18;18;41_11_18_11_18_18
;41;11;18;11;21;20;41_11_18_11_21_20
;41;11;18;11;22;18;41_11_18_11_22_18
;41;11;18;11;22;8;41_11_18_11_22_8
;41;11;18;23;49;7;41_11_18_23_49_7
;41;11;18;40;21;15;41_11_18_40_21_15
;41;11;18;40;21;38;41_11_18_40_21_38
;41;11;18;40;21;39;41_11_18_40_21_39
;41;11;18;40;21;45;41_11_18_40_21_45
;41;11;18;40;21;46;41_11_18_40_21_46
;41;11;18;40;26;3;41_11_18_40_26_3
;41;11;18;40;26;4;41_11_18_40_26_4
;41;11;18;40;7;28;41_11_18_40_7_28
;41;11;18;41;11;32;41_11_18_41_11_32
;41;11;18;41;12;12;41_11_18_41_12_12
;41;11;18;41;1;22;41_11_18_41_1_22
;41;11;18;41;14;1;41_11_18_41_14_1
;41;11;18;41;14;2;41_11_18_41_14_2
;41;11;18;41;3;6;41_11_18_41_3_6
;41;11;18;41;6;20;41_11_18_41_6_20
;41;11;18;42;19;47;41_11_18_42_19_47
;41;11;18;42;20;19;41_11_18_42_20_19
;41;11;18;42;4;22;41_11_18_42_4_22
;41;11;18;43;11;53;41_11_18_43_11_53
;41;11;18;43;11;57;41_11_18_43_11_57
;41;11;18;43;7;46;41_11_18_43_7_46
;41;11;18;44;24;25;41_11_18_44_24_25
;41;11;18;66;11;10;41_11_18_66_11_10
;41;11;18;66;11;5;41_11_18_66_11_5
;41;11;19;41;11;11;41_11_19_41_11_11
;41;11;19;42;21;37;41_11_19_42_21_37
;41;11;19;43;12;36;41_11_19_43_12_36
;4;11;12;1;13;15;4_11_12_1_13_15
;4;11;12;1;22;16;4_11_12_1_22_16
;4;11;12;1;22;17;4_11_12_1_22_17
;4;11;12;1;26;3;4_11_12_1_26_3
;4;11;12;1;50;24;4_11_12_1_50_24
;4;11;12;2;13;5;4_11_12_2_13_5
;4;11;12;23;40;11;4_11_12_23_40_11
;4;11;12;23;49;15;4_11_12_23_49_15
;4;11;12;23;49;23;4_11_12_23_49_23
;4;11;12;26;34;23;4_11_12_26_34_23
;41;11;2;40;21;2;41_11_2_40_21_2
;41;11;2;40;21;3;41_11_2_40_21_3
;41;1;12;40;4;1;41_1_12_40_4_1
;41;1;12;40;4;11;41_1_12_40_4_11
;41;11;2;42;19;30;41_11_2_42_19_30
;41;11;2;42;19;31;41_11_2_42_19_31
;41;1;12;42;4;1;41_1_12_42_4_1
;41;1;12;42;4;13;41_1_12_42_4_13
;4;11;12;43;10;11;4_11_12_43_10_11
;4;11;12;48;4;19;4_11_12_48_4_19
;4;11;12;52;2;7;4_11_12_52_2_7
;41;11;20;18;18;16;41_11_20_18_18_16
;41;11;20;18;18;17;41_11_20_18_18_17
;41;11;20;18;20;5;41_11_20_18_20_5
;41;11;20;18;20;7;41_11_20_18_20_7
;41;11;20;23;40;24;41_11_20_23_40_24
;41;11;20;23;5;4;41_11_20_23_5_4
;41;11;20;40;13;6;41_11_20_40_13_6
;41;11;20;40;15;13;41_11_20_40_15_13
;41;11;20;40;21;19;41_11_20_40_21_19
;41;11;20;40;21;22;41_11_20_40_21_22
;41;11;20;41;11;14;41_11_20_41_11_14
;41;11;20;43;15;6;41_11_20_43_15_6
;41;11;20;58;6;8;41_11_20_58_6_8
;41;11;20;65;1;12;41_11_20_65_1_12
;41;11;21;20;3;33;41_11_21_20_3_33
;41;11;21;38;5;3;41_11_21_38_5_3
;41;11;21;38;5;4;41_11_21_38_5_4
;41;11;21;40;23;7;41_11_21_40_23_7
;41;11;21;40;25;41;41_11_21_40_25_41
;41;11;21;46;16;22;41_11_21_46_16_22
;41;11;22;14;20;20;41_11_22_14_20_20
;41;11;22;19;62;8;41_11_22_19_62_8
;41;11;22;23;7;9;41_11_22_23_7_9
;41;11;22;41;9;23;41_11_22_41_9_23
;41;11;22;43;14;1;41_11_22_43_14_1
;41;11;22;51;2;12;41_11_22_51_2_12
;41;11;22;56;1;1;41_11_22_56_1_1
;41;11;23;19;37;4;41_11_23_19_37_4
;41;11;23;40;14;13;41_11_23_40_14_13
;41;11;23;40;17;20;41_11_23_40_17_20
;41;11;23;40;21;21;41_11_23_40_21_21
;41;11;23;42;17;6;41_11_23_42_17_6
;41;11;23;43;14;13;41_11_23_43_14_13
;41;11;23;43;15;7;41_11_23_43_15_7
;41;11;23;45;4;18;41_11_23_45_4_18
;41;11;23;45;4;25;41_11_23_45_4_25
;41;11;23;46;13;2;41_11_23_46_13_2
;41;11;23;58;11;17;41_11_23_58_11_17
;41;11;23;58;11;19;41_11_23_58_11_19
;41;11;23;59;1;5;41_11_23_59_1_5
;41;11;23;59;1;6;41_11_23_59_1_6
;41;11;24;40;18;19;41_11_24_40_18_19
;41;11;24;40;21;22;41_11_24_40_21_22
;41;11;24;40;7;11;41_11_24_40_7_11
;41;11;24;40;7;7;41_11_24_40_7_7
;41;11;24;42;11;13;41_11_24_42_11_13
;41;11;24;42;11;9;41_11_24_42_11_9
;41;11;24;42;18;1;41_11_24_42_18_1
;41;11;24;42;18;8;41_11_24_42_18_8
;41;11;24;43;14;13;41_11_24_43_14_13
;41;11;24;43;15;7;41_11_24_43_15_7
;41;11;24;43;16;23;41_11_24_43_16_23
;41;11;24;43;16;27;41_11_24_43_16_27
;41;11;24;59;1;5;41_11_24_59_1_5
;41;11;24;59;1;6;41_11_24_59_1_6
;41;11;24;59;5;15;41_11_24_59_5_15
;41;11;24;59;5;18;41_11_24_59_5_18
;41;11;24;62;3;22;41_11_24_62_3_22
;41;11;24;62;5;14;41_11_24_62_5_14
;41;11;24;62;5;15;41_11_24_62_5_15
;41;11;25;38;3;1;41_11_25_38_3_1
;41;11;25;40;18;23;41_11_25_40_18_23
;41;11;25;40;18;35;41_11_25_40_18_35
;41;11;25;40;5;23;41_11_25_40_5_23
;41;11;25;40;6;12;41_11_25_40_6_12
;41;11;25;40;6;14;41_11_25_40_6_14
;41;11;25;40;6;15;41_11_25_40_6_15
;41;11;25;40;6;5;41_11_25_40_6_5
;41;11;25;42;18;11;41_11_25_42_18_11
;41;11;25;42;6;37;41_11_25_42_6_37
;41;11;25;49;4;32;41_11_25_49_4_32
;41;11;25;51;3;13;41_11_25_51_3_13
;41;11;25;59;2;13;41_11_25_59_2_13
;41;11;25;66;11;4;41_11_25_66_11_4
;41;11;27;19;2;1;41_11_27_19_2_1
;41;11;27;19;2;5;41_11_27_19_2_5
;41;11;27;39;3;1;41_11_27_39_3_1
;41;11;27;40;21;23;41_11_27_40_21_23
;41;11;27;40;21;27;41_11_27_40_21_27
;41;11;27;41;14;1;41_11_27_41_14_1
;41;11;27;42;20;1;41_11_27_42_20_1
;41;11;27;42;20;8;41_11_27_42_20_8
;41;11;27;43;10;23;41_11_27_43_10_23
;41;11;27;43;18;20;41_11_27_43_18_20
;41;11;27;44;4;27;41_11_27_44_4_27
;41;11;27;44;4;28;41_11_27_44_4_28
;41;11;27;44;4;5;41_11_27_44_4_5
;41;11;27;44;4;8;41_11_27_44_4_8
;41;11;28;2;2;14;41_11_28_2_2_14
;41;11;28;4;16;13;41_11_28_4_16_13
;41;11;28;4;16;3;41_11_28_4_16_3
;41;11;28;44;7;27;41_11_28_44_7_27
;41;11;28;44;7;28;41_11_28_44_7_28
;41;11;28;44;7;38;41_11_28_44_7_38
;41;11;28;44;7;39;41_11_28_44_7_39
;41;11;28;44;7;51;41_11_28_44_7_51
;41;11;29;23;52;13;41_11_29_23_52_13
;41;11;29;40;21;24;41_11_29_40_21_24
;41;11;29;42;20;3;41_11_29_42_20_3
;41;11;29;42;20;8;41_11_29_42_20_8
;41;1;13;11;19;5;41_1_13_11_19_5
;41;1;13;11;19;8;41_1_13_11_19_8
;41;11;3;13;29;12;41_11_3_13_29_12
;41;11;3;13;29;18;41_11_3_13_29_18
;41;11;3;19;110;3;41_11_3_19_110_3
;41;11;3;19;24;1;41_11_3_19_24_1
;41;1;13;2;24;18;41_1_13_2_24_18
;41;1;13;2;34;28;41_1_13_2_34_28
;4;11;13;40;15;33;4_11_13_40_15_33
;41;1;13;40;26;53;41_1_13_40_26_53
;41;1;13;40;4;10;41_1_13_40_4_10
;41;1;13;40;4;11;41_1_13_40_4_11
;41;11;3;41;14;15;41_11_3_41_14_15
;4;11;13;41;8;4;4_11_13_41_8_4
;4;11;13;41;9;23;4_11_13_41_9_23
;4;11;13;43;6;5;4_11_13_43_6_5
;4;11;13;43;6;9;4_11_13_43_6_9
;41;11;3;44;10;36;41_11_3_44_10_36
;41;11;3;44;1;24;41_11_3_44_1_24
;41;11;3;44;17;25;41_11_3_44_17_25
;41;11;3;47;8;9;41_11_3_47_8_9
;41;1;13;54;3;16;41_1_13_54_3_16
;41;1;13;58;2;17;41_1_13_58_2_17
;41;1;13;58;2;18;41_1_13_58_2_18
;41;11;3;58;2;7;41_11_3_58_2_7
;41;11;3;58;2;9;41_11_3_58_2_9
;41;1;13;58;4;15;41_1_13_58_4_15
;41;1;13;5;9;11;41_1_13_5_9_11
;41;1;13;5;9;18;41_1_13_5_9_18
;41;1;13;5;9;25;41_1_13_5_9_25
;41;11;30;40;3;1;41_11_30_40_3_1
;41;11;30;40;3;17;41_11_30_40_3_17
;41;11;30;41;1;1;41_11_30_41_1_1
;41;11;30;41;1;11;41_11_30_41_1_11
;41;11;30;41;9;13;41_11_30_41_9_13
;41;11;30;42;3;1;41_11_30_42_3_1
;41;11;30;42;3;20;41_11_30_42_3_20
;41;11;30;43;1;15;41_11_30_43_1_15
;41;11;30;43;1;36;41_11_30_43_1_36
;41;11;30;43;1;6;41_11_30_43_1_6
;41;11;30;43;1;8;41_11_30_43_1_8
;41;11;30;43;3;25;41_11_30_43_3_25
;41;11;30;43;3;36;41_11_30_43_3_36
;41;11;31;40;11;14;41_11_31_40_11_14
;41;11;31;40;11;7;41_11_31_40_11_7
;41;11;31;40;21;25;41_11_31_40_21_25
;41;11;31;40;21;27;41_11_31_40_21_27
;41;11;31;40;21;31;41_11_31_40_21_31
;41;11;31;40;21;32;41_11_31_40_21_32
;41;11;31;43;1;15;41_11_31_43_1_15
;41;11;31;43;1;29;41_11_31_43_1_29
;41;11;31;43;1;34;41_11_31_43_1_34
;41;11;31;43;1;36;41_11_31_43_1_36
;41;11;31;43;3;29;41_11_31_43_3_29
;41;11;31;43;3;36;41_11_31_43_3_36
;41;11;32;40;11;9;41_11_32_40_11_9
;41;11;32;40;14;5;41_11_32_40_14_5
;41;11;32;40;21;31;41_11_32_40_21_31
;41;11;32;40;21;32;41_11_32_40_21_32
;41;11;32;40;21;46;41_11_32_40_21_46
;41;11;32;40;3;5;41_11_32_40_3_5
;41;11;32;40;3;6;41_11_32_40_3_6
;41;11;32;41;12;12;41_11_32_41_12_12
;41;11;32;41;6;20;41_11_32_41_6_20
;41;11;32;42;20;19;41_11_32_42_20_19
;41;11;32;42;20;6;41_11_32_42_20_6
;41;11;32;42;20;8;41_11_32_42_20_8
;41;11;32;42;22;2;41_11_32_42_22_2
;41;11;32;42;7;26;41_11_32_42_7_26
;41;11;32;42;7;29;41_11_32_42_7_29
;41;11;32;43;10;41;41_11_32_43_10_41
;41;11;32;44;5;26;41_11_32_44_5_26
;41;11;33;18;5;13;41_11_33_18_5_13
;41;11;33;20;26;4;41_11_33_20_26_4
;41;11;33;20;26;5;41_11_33_20_26_5
;41;11;33;23;1;3;41_11_33_23_1_3
;41;11;33;23;29;14;41_11_33_23_29_14
;41;11;33;23;29;9;41_11_33_23_29_9
;41;11;33;23;42;19;41_11_33_23_42_19
;41;11;33;23;42;20;41_11_33_23_42_20
;41;11;33;23;56;10;41_11_33_23_56_10
;41;11;33;23;6;10;41_11_33_23_6_10
;41;11;33;23;6;9;41_11_33_23_6_9
;41;11;33;24;8;7;41_11_33_24_8_7
;41;11;33;24;8;9;41_11_33_24_8_9
;41;11;33;28;4;6;41_11_33_28_4_6
;41;11;33;39;2;7;41_11_33_39_2_7
